# Constructed from biom file
#OTU ID	ERR4264700	ERR4264711	ERR4264748	ERR4264769	ERR4264780	ERR4264831
4dfd6e37a35f3b8139b8e80acc9d6646	0.0	0.0	0.0	0.0	84.0	0.0
fe97c0f5687f08c0701faadb7f7d6cb5	51.0	32.0	0.0	0.0	0.0	0.0
607b6cd6a8b4af781646b1356deb9f69	0.0	0.0	13.0	60.0	0.0	10.0
46770c35864882eff8347cac975028bb	0.0	0.0	0.0	0.0	77.0	6.0
aed20ce355a8ec82c11a37c127de3879	0.0	82.0	0.0	0.0	0.0	0.0
1371bb072cdf597c5d37b3540efa9c5a	0.0	0.0	72.0	0.0	0.0	10.0
8fda1094ac5944fe5a17be4918865944	0.0	0.0	0.0	82.0	0.0	0.0
5b45aba6ca901917f2bbd8645c363429	28.0	0.0	35.0	0.0	8.0	10.0
d4dd5ee53fb759f41c7956e69139b2af	0.0	81.0	0.0	0.0	0.0	0.0
9d62dfa5cb6696e514c9abb2d21a4e01	0.0	0.0	0.0	81.0	0.0	0.0
0dd63fda050b4a6be275a49ae5b3baf5	0.0	0.0	0.0	0.0	0.0	81.0
af4bf78edb478a33377a766bd3a35476	80.0	0.0	0.0	0.0	0.0	0.0
bb176f0150b4758fd302475feb49780b	43.0	6.0	0.0	0.0	28.0	3.0
c3f971c3a101f9e989b744bbf8d44c29	12.0	7.0	0.0	0.0	8.0	53.0
848e05b04bd4675a0201ce83e2dcf292	0.0	5.0	0.0	45.0	0.0	30.0
b8420c2e11cc062fd99e1155ddddb171	17.0	0.0	9.0	0.0	29.0	24.0
c257458ad35f300807c4e8efd190709e	9.0	0.0	0.0	0.0	58.0	12.0
45c5edd51be1ecc155c9f12c0374f5b2	5.0	19.0	11.0	0.0	26.0	18.0
a10b2a6ea368f3393075b68084d9fbe6	0.0	0.0	0.0	0.0	0.0	79.0
409fd9c6726f122dd18ab024f35aafd5	0.0	0.0	22.0	0.0	23.0	33.0
dd98e002a75fa28874e80b7cd8c51c6c	19.0	0.0	0.0	0.0	0.0	57.0
e85c7ea1f87efb9ccc1a1a186e576654	16.0	0.0	27.0	0.0	0.0	33.0
e2b4c725d76b6e8cc0f1c7990b221021	11.0	11.0	9.0	0.0	0.0	45.0
a4d98ca36dc66a0161e195b9a625b708	9.0	50.0	0.0	17.0	0.0	0.0
445e59652a7deaa04b2903ddfc7f6269	0.0	0.0	76.0	0.0	0.0	0.0
41dd6cfedb7a87a45a8e12488aceaceb	3.0	0.0	0.0	59.0	0.0	13.0
6ebbcdcc165b86a0d006e84afbbacee9	0.0	75.0	0.0	0.0	0.0	0.0
82103e7c46e8670c5cb41d1a0f8fa2c0	0.0	0.0	0.0	74.0	0.0	0.0
62aaa9aee2f70bfd36538911821a1ce8	73.0	0.0	0.0	0.0	0.0	0.0
5b4d4fe095b06cee61a38b0528556d17	0.0	73.0	0.0	0.0	0.0	0.0
81202167ce74101e07c84cacbad3a094	0.0	0.0	33.0	0.0	17.0	23.0
a3985d662d6f0e67b1af20a4d41909ad	0.0	0.0	0.0	0.0	73.0	0.0
eccf5980a2c91a2388e03e0d9e3b9fdb	0.0	0.0	0.0	0.0	73.0	0.0
2d27700dbe5ced40ad54c38270cfa8d3	0.0	0.0	0.0	0.0	0.0	73.0
422962dcfbdb2937f2523dc07b733ab6	0.0	0.0	0.0	72.0	0.0	0.0
d120d33abd80aac4f2671ae605671b7d	0.0	0.0	0.0	0.0	60.0	12.0
7f718fd5e543df7eab093f6c2ae12929	0.0	0.0	0.0	0.0	12.0	60.0
da4162746cf2de4787d6d5a1d5b4ec15	0.0	0.0	0.0	0.0	0.0	72.0
49d07bea5874e5100baed9cbdbf7a0ba	71.0	0.0	0.0	0.0	0.0	0.0
341f976e9e1d789a710256417a24402b	71.0	0.0	0.0	0.0	0.0	0.0
c455f0f0c5260373d8c3d2b83c28c5cf	12.0	14.0	12.0	0.0	10.0	23.0
7afa7a4e100a471cb21513071316d151	0.0	0.0	0.0	64.0	0.0	7.0
715d62eee33583e65e47a4ab721248dd	46.0	8.0	0.0	0.0	0.0	16.0
5c0644f23e7db04b7c8bd37098828313	0.0	37.0	0.0	0.0	18.0	15.0
2c54aef6032c4cb80209feb2c6eebed7	0.0	0.0	63.0	0.0	0.0	7.0
743880e5ba0acc8f079e9e5a2800086e	0.0	0.0	36.0	0.0	0.0	34.0
9196cc8493a3a9a67598970dccfe1b05	15.0	9.0	0.0	0.0	30.0	15.0
8a65ddbdef3e4b30363ef0cf7d6bcc22	0.0	0.0	69.0	0.0	0.0	0.0
5e54e1ba55b4f6ce2e4aab8bf93e6f32	0.0	0.0	0.0	0.0	69.0	0.0
6e0fa7f4933e89a655086003a407bf90	0.0	0.0	0.0	0.0	69.0	0.0
5b73624389bdeefe2e60939ff943220f	2.0	11.0	42.0	0.0	0.0	13.0
ef87a15ea006d2135d3f85b96365968c	0.0	65.0	0.0	3.0	0.0	0.0
4e8e13b8d6dcbbb46e1f3bd28f114731	67.0	0.0	0.0	0.0	0.0	0.0
f60053ac68077cde3987e690d9fbda5a	47.0	20.0	0.0	0.0	0.0	0.0
eff4f394283cf729ed7dc52aacd848d5	0.0	67.0	0.0	0.0	0.0	0.0
f6ff3471ad62a23bb573c7d76b52c6de	0.0	0.0	0.0	67.0	0.0	0.0
096c4dd7bd43ec9fbcda5e7157e75691	0.0	0.0	0.0	38.0	0.0	29.0
74eeb85f757a66cb59b8ff7e2b3f047a	29.0	24.0	0.0	0.0	0.0	13.0
84dc4e1266d1c4e64cc845543dfb4383	21.0	15.0	0.0	5.0	9.0	16.0
23dee8c2f495f7c775ee9b520539e53e	0.0	35.0	0.0	0.0	0.0	31.0
f73409050ed46995d362beea6b884ddc	0.0	0.0	0.0	66.0	0.0	0.0
f91961907cda46b2f635fdcda6ead054	0.0	0.0	0.0	66.0	0.0	0.0
071420fcb61e9b6487ab63704f291814	65.0	0.0	0.0	0.0	0.0	0.0
0f4b183b37d231eadca695f8137bcdb9	30.0	29.0	0.0	0.0	0.0	6.0
412bcf742e969d8f803132e713dee734	16.0	16.0	20.0	0.0	0.0	13.0
ab4e1ab5bbf3f4c9195df625e9677fed	11.0	28.0	17.0	0.0	0.0	9.0
8ab211ae1a2761d07dd16c47b5625e80	0.0	10.0	0.0	0.0	39.0	16.0
f83898b850c97ef2662a32713628d3b0	0.0	0.0	0.0	65.0	0.0	0.0
a32d88242153133064536fad5ba36db5	0.0	64.0	0.0	0.0	0.0	0.0
eebcc664dcc1addad58ca2c9865a50c1	0.0	35.0	0.0	0.0	0.0	29.0
cc51284059958bbff21a399612ddefbd	0.0	0.0	0.0	64.0	0.0	0.0
638312f44d8db8291ee2be52136af6a4	0.0	0.0	0.0	64.0	0.0	0.0
f3ba3cc60fcc8c7dc106bab74aecdc44	0.0	0.0	0.0	0.0	64.0	0.0
a58ec886989aa8ae91b7174717b6f870	0.0	0.0	0.0	0.0	55.0	9.0
099c65d20d63d4669ce268f831632c53	0.0	0.0	0.0	0.0	0.0	64.0
40c6c9d9144ad2a1d13e170c36e64248	17.0	0.0	0.0	0.0	46.0	0.0
2fdcf5de57b03255ec4310a3683859a3	12.0	15.0	15.0	0.0	0.0	21.0
6d9be3d2ef04711ef311c6a5e75f184d	0.0	0.0	0.0	0.0	63.0	0.0
e22638664bc31e094421f937ce3b991e	0.0	0.0	0.0	0.0	0.0	63.0
1113aa47d32e71d3a01dcc7f1705b2c7	0.0	0.0	0.0	62.0	0.0	0.0
d2eb383796c0ef2ba377a39e1ab79aad	0.0	61.0	0.0	0.0	0.0	0.0
86241c752311d08f7d3b3dbe38fe4dd5	0.0	0.0	21.0	0.0	0.0	40.0
d7d7caa4c587e8ae8ab2911b6b208620	0.0	0.0	0.0	61.0	0.0	0.0
036ca3fa03f8d93a402ced6240a337fe	29.0	11.0	14.0	0.0	0.0	6.0
dfb1e53c12247f564224b46c09f39380	17.0	23.0	0.0	0.0	8.0	12.0
3276054e9ba2e99743d85caf9e39802f	0.0	8.0	46.0	0.0	0.0	6.0
7934ab5522f1199f1bd4ea5c6eab5945	0.0	0.0	0.0	50.0	0.0	10.0
2cdc4bf35baa16afc99e1dd1442b1491	5.0	19.0	0.0	0.0	0.0	35.0
6e3e7d69087e6e868caf14ecf0e14d2a	58.0	0.0	0.0	0.0	0.0	0.0
118ce7fdc42ea1bca32fb5d65e72451f	29.0	23.0	6.0	0.0	0.0	0.0
8f088bb74fd9ca8fd7eb46c2284cbded	20.0	23.0	0.0	0.0	0.0	15.0
6a28e1252ee26524ed9c56911f762580	4.0	0.0	14.0	23.0	0.0	17.0
c5fb8c7fcbdab2675a4a4a62925bc172	0.0	58.0	0.0	0.0	0.0	0.0
b45f6f15675f560eb2251768b9a796ca	0.0	32.0	0.0	0.0	0.0	26.0
40e2b88528648f5d6907860fece4c6d0	0.0	0.0	0.0	58.0	0.0	0.0
42a6359d5189670b7fee867dbec40962	0.0	0.0	0.0	0.0	44.0	14.0
445f1c8d48d78fb24271e50ff955f481	0.0	9.0	10.0	0.0	23.0	15.0
05779055dfe4582e041bd220a09010d9	0.0	0.0	57.0	0.0	0.0	0.0
06b09d1f062bab497de36610b9f111d9	0.0	0.0	44.0	0.0	13.0	0.0
5101d4933b236e18bd1263108d7aa748	0.0	0.0	0.0	0.0	57.0	0.0
76c3589bb8ed952c0e018f6402cc6c9c	56.0	0.0	0.0	0.0	0.0	0.0
07baa00ae2eae0ea26e9a7dda96b2066	56.0	0.0	0.0	0.0	0.0	0.0
8b05b80004fb134e5c137ba1be3100c6	19.0	37.0	0.0	0.0	0.0	0.0
c881fee5d2b97b8f002236258db98368	0.0	5.0	0.0	0.0	0.0	51.0
5291006ef2427233f10df0b5ca786a79	0.0	0.0	23.0	3.0	11.0	19.0
40ecd5e32cc4b4b94f44313490a35a5c	0.0	0.0	0.0	0.0	12.0	44.0
39b790c52360685999550c19d892bd2b	7.0	9.0	0.0	0.0	0.0	39.0
b3e535f5ce9d026c3e0b3f9629f57ca3	0.0	33.0	0.0	0.0	10.0	12.0
6cea31e754bddde5d3450a21ee909c89	0.0	0.0	0.0	55.0	0.0	0.0
edca110465b68b5dfa5d17cc74a22af5	0.0	0.0	0.0	35.0	0.0	20.0
04edc9ee4bf99f35ac1b05733b0ed283	0.0	0.0	0.0	13.0	0.0	42.0
baaf5a23ddca489d71738137c8657c95	0.0	0.0	0.0	0.0	55.0	0.0
145bf8ff767bfa5e7ac73d5d9804dd83	0.0	0.0	0.0	0.0	55.0	0.0
59aba35383866365521b5d8e34c9c481	0.0	54.0	0.0	0.0	0.0	0.0
97d64ec16d835ab97cdbe39ef98ee9cb	0.0	23.0	0.0	0.0	0.0	31.0
f7b47e8d2ba0d0215dcbff655d75ee0d	0.0	0.0	40.0	0.0	0.0	14.0
774723b7834028cf5423b6bad2931a25	0.0	0.0	0.0	54.0	0.0	0.0
73f5e04e3e8d880b54296bf0114725e2	0.0	0.0	0.0	0.0	42.0	12.0
861bf17c2ada0e2bad88077bfd0fc557	0.0	0.0	0.0	0.0	0.0	54.0
8be528258c146b4eba912ba953787d8b	0.0	0.0	0.0	0.0	0.0	54.0
744d35d08a43c58dde6d998abee34fb4	38.0	0.0	15.0	0.0	0.0	0.0
c79ef1f7b94f0a3975554081894bdc29	0.0	30.0	0.0	0.0	0.0	23.0
1e1059230efb80eb8a963e3869222e3f	0.0	0.0	0.0	53.0	0.0	0.0
731e8e829a27e7914e7d6a3d403e0094	52.0	0.0	0.0	0.0	0.0	0.0
0e5b5fe99c6d73836ac6336bfa6d84ae	52.0	0.0	0.0	0.0	0.0	0.0
43b9dca9fd668bc91a0f4c4a5d062a87	10.0	42.0	0.0	0.0	0.0	0.0
6800160e20815c6eae0b11901a2efd5d	1.0	0.0	41.0	0.0	10.0	0.0
24f0fbf2304b2c20027de273c8a80c53	0.0	38.0	0.0	0.0	0.0	14.0
4bfd753da576fb90bc4e253a4657f7a8	0.0	13.0	39.0	0.0	0.0	0.0
d1b46fb4b4fb182d71a4c7d27447dba0	0.0	0.0	0.0	0.0	33.0	19.0
39649774d3b37f75f1165bb773f32c3c	0.0	0.0	0.0	0.0	23.0	29.0
03170a537b9cca03e7057c1c58f3b1a4	0.0	0.0	0.0	0.0	0.0	52.0
a3eba9dfca811c99947fcb77b7e22220	0.0	0.0	0.0	0.0	0.0	52.0
022d9f602f4e490bd8291da9e1a98c2a	0.0	0.0	0.0	0.0	0.0	52.0
0ba109b2364d5eb696e087ac2c4b3d38	10.0	0.0	0.0	32.0	0.0	9.0
1cf60e0e559fd9caea7fa785a15c2868	0.0	51.0	0.0	0.0	0.0	0.0
b0c07a8a588a5b5a7b823cec9702232d	0.0	23.0	0.0	0.0	0.0	28.0
a9ee98ab4a33237962ce62c1fbae2b3f	0.0	0.0	51.0	0.0	0.0	0.0
842ee38b5bd137bb1e3aaecfc6cf7904	0.0	0.0	0.0	0.0	51.0	0.0
972a10423476a7caa85efd1f9662496a	50.0	0.0	0.0	0.0	0.0	0.0
f4f1336e29a721bc48625c46d2ed05e8	0.0	0.0	50.0	0.0	0.0	0.0
a804c5264cd015f73225908643be5b36	49.0	0.0	0.0	0.0	0.0	0.0
e7dd360fd2d3243613535cce8a9b437d	35.0	14.0	0.0	0.0	0.0	0.0
89e07d8348ae196f3b0e879d4f62d983	0.0	0.0	49.0	0.0	0.0	0.0
8e60b06c4604c3f53897359bf9c95a54	0.0	0.0	49.0	0.0	0.0	0.0
99a970b879d98d4c45a6efe8b99f85af	0.0	0.0	0.0	49.0	0.0	0.0
6ff233de01e6526c185c103967114528	0.0	0.0	0.0	0.0	0.0	49.0
92a8fac8ce01e8a6872c5410d2f4d825	48.0	0.0	0.0	0.0	0.0	0.0
937fe4009719d2a0777f70e623770108	5.0	36.0	0.0	0.0	7.0	0.0
909481b5ae50631471eee79a6c62141e	0.0	39.0	0.0	0.0	0.0	9.0
32d82707df89d6609bb9832e5b3e122a	0.0	35.0	0.0	0.0	0.0	13.0
72f62e44cbe3e1087304815b4782f061	0.0	0.0	8.0	6.0	0.0	34.0
6c3650722ecd334a593d3d969afa2f9a	0.0	0.0	46.0	0.0	0.0	0.0
350ba14926179628f62de3e64c6a551d	0.0	0.0	34.0	0.0	5.0	7.0
dd69f3f114c5d3e403ba2a6fac15134d	0.0	0.0	0.0	0.0	0.0	46.0
87980ccf57ef2e7dfef80e34789debba	30.0	8.0	7.0	0.0	0.0	0.0
273e2d7558eeef73530d3fc4e96ee312	3.0	5.0	0.0	37.0	0.0	0.0
2fcf546b0ac66b4007ebc7b5e206413d	0.0	41.0	0.0	4.0	0.0	0.0
bf68d47f2be0a1b76aa34372deabfe58	0.0	40.0	0.0	0.0	0.0	5.0
31f65065981685d0756db935693187ae	0.0	0.0	45.0	0.0	0.0	0.0
46b97c0d4bc0f93bb69a7d8c319105d9	0.0	0.0	45.0	0.0	0.0	0.0
cdfd8bd58e66364cd2262817f9ccd261	0.0	0.0	0.0	45.0	0.0	0.0
dac09207fce42b10209285a553594b10	0.0	0.0	0.0	45.0	0.0	0.0
b12251602e0c8b0494ac5d0aac92ab60	0.0	0.0	0.0	34.0	11.0	0.0
3a263a05b0c8620eb77269c010472d9f	0.0	0.0	0.0	29.0	0.0	16.0
39a553383eaac064625396161ca05a3f	0.0	0.0	0.0	0.0	45.0	0.0
e200daab4acba96fc76a8521df7b925e	0.0	0.0	0.0	0.0	45.0	0.0
7edf1878cde96c23d5f79ee86b18e164	44.0	0.0	0.0	0.0	0.0	0.0
3c530c9afc64e5f311dc33063df3d356	0.0	44.0	0.0	0.0	0.0	0.0
1871772af86f17e8d2f80f49154dd262	0.0	0.0	0.0	44.0	0.0	0.0
d87007d25c332695e7148551352bbab0	0.0	0.0	0.0	0.0	0.0	44.0
25752835ee05175eb155094e69c51ef3	43.0	0.0	0.0	0.0	0.0	0.0
d0d71323b9dd35b87d972d7332c7828d	0.0	43.0	0.0	0.0	0.0	0.0
4f9d8ce8718aad1cb7ea7d28cad9288b	0.0	43.0	0.0	0.0	0.0	0.0
f21fcb443a357dfb49dbe37bc3f81c9a	0.0	20.0	12.0	0.0	0.0	11.0
052411c15a522470172ed188dfbc42f3	0.0	0.0	16.0	0.0	27.0	0.0
279b4a6eeb14cf47403a2c2de71c0614	0.0	0.0	0.0	43.0	0.0	0.0
b72f3a26f46185f5f07b09be53af7679	0.0	0.0	0.0	43.0	0.0	0.0
9940d3f01a4b5d14d4beb479574f701e	0.0	0.0	0.0	0.0	43.0	0.0
a904448dcd4869db9596eec5c5c93fe9	42.0	0.0	0.0	0.0	0.0	0.0
769f70473aa8644826fb887c1b01d94c	33.0	9.0	0.0	0.0	0.0	0.0
48e8450cc1107a37495373c0231a5966	21.0	0.0	0.0	0.0	0.0	21.0
a646bae32b9f89cee7f9bb47169ee368	3.0	15.0	0.0	16.0	8.0	0.0
3d1c8f547a72ec704fccb85d3f172ae4	0.0	42.0	0.0	0.0	0.0	0.0
98b28c23dca6480063522fecd665e1d0	0.0	4.0	0.0	38.0	0.0	0.0
6b7f23e2f0e5f0e8347de4c3712f99a2	0.0	0.0	0.0	42.0	0.0	0.0
516e2002eaebb61e6a46a6648d98755d	0.0	0.0	0.0	0.0	42.0	0.0
a11cf534b1436fc250233bb6b89fea01	22.0	19.0	0.0	0.0	0.0	0.0
8cf144d1a2cb9b742b5e647ae3937887	11.0	30.0	0.0	0.0	0.0	0.0
07dbff348e287cd8fa38a9366ae15cbc	0.0	41.0	0.0	0.0	0.0	0.0
11f82f37a91d00b0a61dcc488bc2a64f	0.0	0.0	11.0	0.0	0.0	30.0
c3360e5ca7475dad193ff2ad460c6d04	0.0	0.0	0.0	41.0	0.0	0.0
3b3a8f36c7f1bace6bfb18b47aca5e42	0.0	0.0	0.0	0.0	41.0	0.0
2e6af29005e48939aad3e8cc6a98c56d	0.0	0.0	0.0	0.0	41.0	0.0
ea28bf6e0bef2b45eee734bdefcb0d0e	0.0	0.0	0.0	0.0	0.0	41.0
f97a497cec84e62d2fca7e5397402aee	0.0	0.0	40.0	0.0	0.0	0.0
5541ff93a9dd424be8896be80eaf0467	0.0	0.0	0.0	13.0	0.0	27.0
e74a36633c2a83e62ac1658fb1bc8ec8	0.0	0.0	0.0	0.0	0.0	40.0
025f20faf08a734147384cdd8dfcb4c2	39.0	0.0	0.0	0.0	0.0	0.0
06504ec223c29637baf38d58a82e9c0d	26.0	0.0	0.0	0.0	13.0	0.0
391e5831166273b2a51fc97ab93a4c19	11.0	3.0	6.0	0.0	0.0	19.0
14fd00d7816c684e16c80c0eeb80d7ff	0.0	39.0	0.0	0.0	0.0	0.0
09d41f7669c94f40a9366704c198a83d	0.0	0.0	0.0	39.0	0.0	0.0
43ff09a8e7a841c93c124fca1156729f	0.0	0.0	0.0	39.0	0.0	0.0
595f8d971928b2b482abff5b0c04a721	0.0	0.0	0.0	0.0	39.0	0.0
8b8c266544e84fd5f820f91655ff06c7	0.0	0.0	0.0	0.0	39.0	0.0
c454362a8dcb9f32b251e3b77631093f	0.0	0.0	0.0	0.0	10.0	29.0
a4b14c4586fdbb957eed07cc345799aa	0.0	0.0	0.0	0.0	0.0	39.0
dd0f85e40ff3f28553e7dcf117517067	0.0	0.0	0.0	0.0	0.0	39.0
c31a78f21b60cbe203eeb9bf31e52f74	38.0	0.0	0.0	0.0	0.0	0.0
f6f530f92555939ea54e52ff48dd49cb	22.0	16.0	0.0	0.0	0.0	0.0
7e4c847fa2f577a62f59db5692b95a26	21.0	0.0	17.0	0.0	0.0	0.0
8af762b5b62e0b78fed89e77da9e569b	7.0	0.0	0.0	25.0	0.0	6.0
710f2a11bfd68310e64b1e43380d87ca	0.0	0.0	0.0	33.0	0.0	5.0
e64c9eb8e47aacec8b16ff77210cadb4	0.0	0.0	0.0	0.0	38.0	0.0
c2cb0dbe70ffd0971e4b982f96342502	37.0	0.0	0.0	0.0	0.0	0.0
2b8bd3f2605383f2dd1c676c4064ae52	31.0	0.0	6.0	0.0	0.0	0.0
ae7baa36bee48732b8bb9231a39376f1	20.0	0.0	17.0	0.0	0.0	0.0
f430e2ac5b9eb3ed27f039a086131121	18.0	9.0	0.0	0.0	10.0	0.0
1fe28bcf6d9d005d026d76bee92ee717	18.0	11.0	0.0	0.0	0.0	8.0
939eb03f92264387524d6970ba7ebefd	6.0	5.0	0.0	26.0	0.0	0.0
da0fadd55c483448e509fc6bbc113d5b	0.0	37.0	0.0	0.0	0.0	0.0
7b1832309ef022cedcf4c17e03d64d31	0.0	0.0	37.0	0.0	0.0	0.0
4612d304e79487ebe1abcebbabe36fa1	0.0	0.0	0.0	37.0	0.0	0.0
c522cce1cca11f37f583115b5a6ae848	0.0	0.0	0.0	0.0	37.0	0.0
27981ffbb7b48d88d0021b6deeb15d9b	0.0	0.0	0.0	0.0	37.0	0.0
52389449daee4b846eecce233be909b3	36.0	0.0	0.0	0.0	0.0	0.0
9e0eb6fb39aa7ba040f10c8aa416a136	0.0	36.0	0.0	0.0	0.0	0.0
1ff68d8c1a0b6f06a419e2ed19d3c774	0.0	0.0	0.0	36.0	0.0	0.0
97c8aa9452a3ca1745edb695f0d1d69a	0.0	0.0	0.0	0.0	36.0	0.0
ca96195d17db8b59825f41f8b3fbba27	0.0	0.0	0.0	0.0	36.0	0.0
ac617a43b29da98453b766ea4abbd44a	0.0	0.0	0.0	0.0	0.0	36.0
0a088091fa7dc8e6a3b88ed13b8785e7	35.0	0.0	0.0	0.0	0.0	0.0
410e0a84780b4a746ecf9fa72d7e13a6	0.0	10.0	6.0	0.0	19.0	0.0
816e14e30846b69b5cc97ae8d7e31449	0.0	0.0	4.0	0.0	31.0	0.0
ad4fd15683da3c41e6670b622adedc75	0.0	0.0	0.0	0.0	35.0	0.0
7e7ce991d8c7a8cb03f62bab8bb84f70	0.0	0.0	0.0	0.0	0.0	35.0
4e74b74b42a082dcc87808b391cfe04c	26.0	8.0	0.0	0.0	0.0	0.0
2887ba815e28b49774dfb922b8f60a4b	0.0	34.0	0.0	0.0	0.0	0.0
c43395495b78ae51d68d267dd073ac4e	0.0	16.0	0.0	0.0	0.0	18.0
50d1d62cc1163d4613973477fbcbd89c	0.0	0.0	34.0	0.0	0.0	0.0
6a580ffab1f02ba5ffe62f8d98f3c9a5	14.0	0.0	0.0	19.0	0.0	0.0
3b2e83f4f6c88f2b44e72dd4b1b1d071	0.0	33.0	0.0	0.0	0.0	0.0
2c81f08e3f912309e37a8d840be98615	0.0	10.0	0.0	0.0	0.0	23.0
9f0c386ae5ed1e8a4cf60627eaef9738	0.0	0.0	33.0	0.0	0.0	0.0
02455285b4ea343b265278f93cfa9d1e	0.0	0.0	33.0	0.0	0.0	0.0
7eb7b72c6324618d7fc50823f3c8c4ef	0.0	0.0	0.0	33.0	0.0	0.0
e0686e6987a366482dfd79c17bfabafc	0.0	0.0	0.0	33.0	0.0	0.0
988e17a29f8e19b57e8928c95d2eb0b1	0.0	0.0	0.0	33.0	0.0	0.0
8b5e518853a05e2bc8715689e20236fe	0.0	0.0	0.0	0.0	33.0	0.0
4966203bbb6808cd34d588b9477e09c6	0.0	0.0	0.0	0.0	33.0	0.0
6ae924938bfcaa2dd7051a8908a9c423	9.0	0.0	23.0	0.0	0.0	0.0
50f48c7f5ca62508e13617fef4492d94	3.0	0.0	0.0	0.0	0.0	29.0
d2ad3faca02a27bfda65c3a9cc2bf370	0.0	32.0	0.0	0.0	0.0	0.0
3ef4f494966eab5cd1f01f04a66ec34a	0.0	16.0	16.0	0.0	0.0	0.0
c10badbd67b02909ff7f30a6abbbdf4d	0.0	0.0	32.0	0.0	0.0	0.0
fd363cf00ddf4b18833300251f1bdbf5	0.0	0.0	0.0	0.0	32.0	0.0
af9399134ffea046f68dda17aebc0ad3	0.0	0.0	0.0	0.0	0.0	32.0
8bccbb1350d451f80835efafeeea74cd	0.0	0.0	0.0	0.0	0.0	32.0
b1d2598cdee5eedb2f82f09b00bf8d13	31.0	0.0	0.0	0.0	0.0	0.0
ae68a24819744c9f3e28f3bc3ba104d7	16.0	0.0	15.0	0.0	0.0	0.0
d7f64517c3e564127178307bd40fed7a	11.0	20.0	0.0	0.0	0.0	0.0
185fc3b5baac4bd0791a1749451d35c4	0.0	31.0	0.0	0.0	0.0	0.0
a48d4836b2bb109f75b55f0340960408	0.0	0.0	31.0	0.0	0.0	0.0
c07e3442a92bad538776726f01c0fa87	0.0	0.0	0.0	0.0	31.0	0.0
0b4407bac60c551b122b6373236632f4	0.0	0.0	0.0	0.0	31.0	0.0
c93feaa5bc60d428b379fdfdc40e475e	0.0	0.0	0.0	0.0	31.0	0.0
3b8abb526ee0c0688eae90531a8e197e	30.0	0.0	0.0	0.0	0.0	0.0
d737438853e2f586bc80850704fad89f	30.0	0.0	0.0	0.0	0.0	0.0
32d40e365c86e5d6012f75e77a0fd65b	10.0	9.0	11.0	0.0	0.0	0.0
8a1545c1c452f4c8a11a62315c2d08b2	0.0	30.0	0.0	0.0	0.0	0.0
2d70ae33414cfd59bad8b0ce9b83961a	0.0	1.0	20.0	6.0	3.0	0.0
b680f1717658494457bdef436ea087ad	0.0	0.0	30.0	0.0	0.0	0.0
4bd3179114d708142d3a01b7e428233d	0.0	0.0	0.0	30.0	0.0	0.0
049e9edf917ef7fd816bd5d9d622c67f	0.0	0.0	0.0	0.0	30.0	0.0
677fe5bf62f3a948769f3292b4d05ecb	0.0	0.0	0.0	0.0	30.0	0.0
5737181df73dc55ec2f40a162e10bff5	0.0	0.0	0.0	0.0	0.0	30.0
0ab2ed2009aef0d5d8b1503442b3504e	0.0	0.0	0.0	0.0	0.0	30.0
2ddc9309fe09c87012441f2dbcbf1a65	29.0	0.0	0.0	0.0	0.0	0.0
2dc9a2ed6c510ab1fffa013ac14e8e40	29.0	0.0	0.0	0.0	0.0	0.0
acc173ce2eb0295837e8f42a8431ae7e	22.0	0.0	0.0	0.0	0.0	7.0
5c9ca1b103fd1872258e4719e35884f6	7.0	0.0	0.0	0.0	22.0	0.0
6a4b065ed2a9086b24cd62ac33918166	0.0	21.0	8.0	0.0	0.0	0.0
00ffa432ea3445f71c4923b4cd5d954d	0.0	0.0	0.0	11.0	0.0	18.0
11f72f11d08be882533a1f88f2b20ca3	0.0	0.0	0.0	0.0	29.0	0.0
70cf7566b0948e2a09444144ed139c0d	0.0	0.0	0.0	0.0	0.0	29.0
504632b50b058418e635e938d74f9b7a	0.0	0.0	0.0	0.0	0.0	29.0
b05d64ba5dcf5b7bcbf88c70d20fbfe4	7.0	12.0	9.0	0.0	0.0	0.0
0343aae4acdf374bcb3cd4f152192689	0.0	28.0	0.0	0.0	0.0	0.0
2dccf7323459656f7a89ca44427b6762	0.0	0.0	28.0	0.0	0.0	0.0
25f8dc3fa9f03577b659cfdbb1884b50	0.0	0.0	0.0	0.0	28.0	0.0
9d07148af2f34ccec1f848fd9e59a8c7	0.0	0.0	0.0	0.0	28.0	0.0
e3094937d99cbdd1a9731dd195d4500d	0.0	0.0	0.0	0.0	7.0	21.0
eb5a95aea09c9f518c3d3b86c776ab5f	0.0	0.0	0.0	0.0	0.0	28.0
f836ab48d93f2a60717ff922c3539153	0.0	0.0	0.0	0.0	0.0	28.0
e937815fe0a067f08a9d941e50970bf2	0.0	0.0	0.0	0.0	0.0	28.0
d7aa19591d82c11adc9995f182299aca	27.0	0.0	0.0	0.0	0.0	0.0
bf5e5e9235b0a033a04341e86f27eb05	19.0	8.0	0.0	0.0	0.0	0.0
1ef9f62ab4f8564e48ba098abdb19971	14.0	0.0	13.0	0.0	0.0	0.0
443ae28230a0023afad0daea33eee264	0.0	27.0	0.0	0.0	0.0	0.0
5807956e7c9efad7f1e2bf65388b843b	0.0	0.0	27.0	0.0	0.0	0.0
38d255a486fdca31dadc08c1a1a44703	0.0	0.0	27.0	0.0	0.0	0.0
