	sample087	sample027	sample071	sample082	sample088	sample095	sample167	sample084	sample068	sample122	sample013	sample118	sample110	sample172	sample197	sample032	sample019	sample043	sample116	sample037	sample023	sample003	sample187	sample093	sample052	sample166	sample194	sample077	sample198	sample046	sample008	sample127	sample119	sample125	sample147	sample048	sample085	sample115	sample121	sample015	sample181	sample045	sample055	sample089	sample177	sample017	sample170	sample153	sample108	sample130	sample053	sample155	sample161	sample154	sample192	sample168	sample009	sample097	sample083	sample094	sample056	sample066	sample038	sample151	sample075	sample107	sample139	sample049	sample114	sample064	sample028	sample193	sample012	sample152	sample047	sample086	sample156	sample098	sample057	sample111	sample174	sample183	sample185	sample186	sample163	sample188	sample178	sample029	sample144	sample061	sample112	sample010	sample128	sample182	sample184	sample173	sample142	sample018	sample065	sample076	sample101	sample005	sample164	sample124	sample062	sample120	sample189	sample004	sample141	sample158	sample067	sample070	sample044	sample078	sample169	sample091	sample051	sample123	sample060	sample160	sample136	sample165	sample026	sample074	sample146	sample196	sample054	sample143	sample099	sample150	sample135	sample036	sample148	sample021	sample191	sample171	sample113	sample140	sample199	sample176	sample159	sample138	sample131	sample063	sample195	sample041	sample080	sample039	sample190	sample096	sample069	sample133	sample134	sample126	sample042	sample090	sample157	sample073	sample180	sample149	sample033	sample179	sample072	sample129	sample200	sample001	sample040	sample014	sample145	sample006	sample025	sample016	sample117	sample092	sample035	sample109	sample132	sample002	sample137	sample162	sample081	sample175	sample034	sample106	sample024	sample050	sample105	sample031	sample011	sample104	sample007	sample022	sample059	sample058	sample020	sample100	sample103
sample087	0.0	0.44425613509150247	0.6662748765662408	0.50463843271289	0.22336129276948063	0.20446197826504242	0.5231499474662082	0.5063820838606845	0.6100784157377617	0.5677896877258937	0.5651408579405615	0.5508061191494247	0.5093260687439153	0.5943676984566572	0.5315274430862804	0.4852569272249755	0.4189155163133277	0.5612668968396164	0.44740436188616717	0.5907369159747378	0.48009646455278626	0.6853170787608981	0.6160054635041938	0.2316560882984449	0.5104286744603721	0.6455331649161596	0.6558169091841921	0.56236889343079	0.5417055643367752	0.560596834893751	0.55707610692788	0.4802408816109514	0.5427576898336565	0.525455734792256	0.6364130503582122	0.5501473637158875	0.41560184315768905	0.44024854899848676	0.5822109336636438	0.5237312882625312	0.538850071176719	0.5679856804372084	0.5182921978661308	0.24987734342187526	0.5901687117778764	0.42967613572025076	0.5475221538781366	0.42720500554791585	0.6895674500868363	0.6170106400428191	0.5251456957207392	0.4670157347171243	0.5047738012171077	0.5710593780601548	0.5272297668362771	0.5169307719106252	0.5462301502055201	0.5930589132659593	0.38995144050887603	0.19474590498548278	0.5539893960455967	0.595899291857067	0.5902372840532104	0.532399798730052	0.5495637060058562	0.6225025660239012	0.529926043787121	0.5640948097013042	0.5665256328598234	0.7279003745784974	0.5038640999429006	0.6469154403237984	0.5371946566539811	0.5014831739432594	0.5619658231376102	0.40122355481577854	0.4982175967708803	0.5090893685434675	0.5778743109819163	0.5255178580518881	0.6337662224324102	0.49964313256515713	0.5886142474440583	0.6122376018267939	0.6016258698169953	0.6233261274691095	0.5357117699117862	0.7668597340616468	0.5260262764033875	0.5046558505389719	0.5975103464044641	0.6076817408360645	0.5912223524840583	0.5489931207327835	0.5444394862251999	0.6426898941815897	0.612940743353082	0.419311335460408	0.5669792087687662	0.5540662594270349	0.71562323700024	0.5137948539098371	0.5935048762152662	0.6135647818360924	0.5506016988740616	0.4840740966652819	0.5697058262294911	0.6897922244731572	0.5198793587426367	0.6206275446527875	0.5598338047218914	0.8281120454888485	0.5573578019553326	0.5777982424422328	0.5814448615239736	0.2630739715160633	0.591521558898623	0.5135258198817031	0.610332069934498	0.5134591312609208	0.5003563531259131	0.6697996082416132	0.45161252678864083	0.5480997135377977	0.5636623143225206	0.5211871773427481	0.6351358807858151	0.5811628285706275	0.6995015023454073	0.5756983557796268	0.4868248042224932	0.4626515740682802	0.48155581617387005	0.4512141450431157	0.5347957376369863	0.562872591848644	0.4848220150923543	0.5858258831945397	0.6133832698020388	0.6346590238856955	0.49727547175792863	0.584781964001275	0.5603885583402086	0.4822101600096313	0.564001466676575	0.5571255995665192	0.5446990363271683	0.5182247376916487	0.5184424469173309	0.6646519840419012	0.6705797141953872	0.5573526937319689	0.5193282730153421	0.495907932089695	0.6603310867846777	0.2530516196825792	0.5111197276959627	0.5863578120213356	0.6057065511898694	0.5749253177127014	0.4768298041297523	0.5506329265135514	0.5722117333035494	0.5178530527474683	0.6295512154864035	0.6265733320270584	0.6137599406797422	0.5100063466024644	0.6050172506625612	0.5614011641404449	0.43188066303366224	0.5119761182607504	0.560597165788841	0.21117874816006496	0.4574737249524096	0.5695580517489075	0.5899155943234352	0.6807414345092391	0.6025022100574169	0.5208251728887716	0.5415735517892917	0.632784085739715	0.4846209807826837	0.7386510338972118	0.4614937054314652	0.545851833007914	0.6997058036196065	0.5086677331503202	0.6184839103529157	0.6560533557099655	0.5471923730269568	0.4461202143335399	0.5608125980330876	0.4579707715905986	0.448995345133617	0.6286942716246464	0.6581857656796657
sample027	0.44425613509150247	0.0	0.6548982782697261	0.5420407130688188	0.4775422963495226	0.4608857607396878	0.46938662792168057	0.5295439932794422	0.5781999859725793	0.5404053152623439	0.5194336722577563	0.536380451450499	0.5151068992406469	0.6363697742639715	0.5854269453817211	0.48775548016317855	0.23278938152193357	0.5263773632202084	0.518856897826862	0.5633730289683769	0.28420348399835504	0.7057318123097645	0.6498540884025753	0.4777609213721454	0.5246911113829947	0.650438954684898	0.5836830838239486	0.5760988805949676	0.5787344605270918	0.5231992956603616	0.5405572414606835	0.49877229174339166	0.5390230258029794	0.5456906509719338	0.6199624328914762	0.5210237726682514	0.5145466852139747	0.2532983399776967	0.5631779965051182	0.3440299939334409	0.523086133561288	0.5238283126340989	0.5142319919760854	0.4767787466117273	0.6012586745881818	0.2248863367966092	0.510431022197119	0.521666835052193	0.6937887317824346	0.6170790488633583	0.5368637963537027	0.5283392384985872	0.516503573617347	0.640809544060792	0.5149326208563438	0.45577089652579356	0.5315583591445913	0.5651572474333546	0.5091387093915375	0.4567407806305105	0.6160552251756481	0.5641267613555064	0.5812606220558232	0.528912240189694	0.5680283265534722	0.635101607155411	0.5723786546248009	0.5136764535997866	0.5571708771325928	0.7396483893109149	0.4756830324571035	0.5926987081809435	0.5148090824961756	0.47523983504930745	0.5200289648386895	0.5044710668089983	0.5178361161435779	0.501358695916411	0.6343602942915759	0.48297174242153623	0.6120857006063155	0.5238908229134984	0.6034945903227247	0.6216838649454786	0.5595226992279593	0.6648865026555971	0.5567615407667933	0.7910999809565085	0.5539773708717145	0.5335331324828995	0.6201162477906276	0.5575415167836382	0.5906970917703663	0.4895521733448735	0.5374767068568187	0.6342060574141124	0.5706923300542558	0.2260102792919653	0.5432973389718869	0.5823516285788198	0.6977936471913285	0.5185120936169209	0.5566522961653886	0.6289566131224847	0.5601573374733217	0.4857451522210136	0.6202131989615375	0.7057640961653077	0.5427975998996636	0.5913961368250277	0.5227490647410145	0.8159287456317482	0.5281751296360262	0.5535733418287447	0.5705941803807145	0.48337525631700284	0.5615983158260673	0.5441196072003365	0.5886030517327524	0.5522462403643217	0.522127252275404	0.6669248514172752	0.10892508868589797	0.560023705272801	0.5450336005533714	0.5675192567395618	0.6307697696663803	0.6226829832746182	0.7069976122873928	0.5704347433956453	0.5142238521463837	0.470970241515311	0.48105234109145556	0.28914903321693103	0.5185329485437901	0.5845566181675089	0.5060503229630261	0.5817814859314462	0.6110300533823811	0.6454740200124519	0.5563709400681934	0.5670740069641121	0.5783697917732874	0.4784947713120779	0.5896259096561381	0.5218252169642138	0.5454700416029079	0.5202098499968794	0.5822324356623846	0.6494166922496235	0.6357125023307744	0.5255063193663511	0.4912057694762401	0.5143214758729917	0.6535318736762479	0.4596247765019379	0.48487601715990375	0.5852002341249708	0.6283481439843145	0.535401994519864	0.5050617551818728	0.5758535850358211	0.5804469540064868	0.5154468191430965	0.6269520147248977	0.657457065675677	0.6304547318645424	0.5314624055946527	0.641472916288476	0.5553439539532484	0.23650280523350617	0.3497156139002239	0.5343017486855567	0.4515633975988592	0.4828752636973226	0.5770065580650025	0.6137763632677123	0.686846483368344	0.585335461864298	0.5355475561684119	0.5571178068576711	0.6427760035648997	0.4909592867735864	0.7558517084093196	0.22606966631744616	0.5120493577787679	0.6783493418061891	0.49520431036905505	0.5607800250136634	0.6243896061166714	0.5222379817271174	0.22500538880567944	0.5662696719790624	0.5141329488488541	0.25409793995254065	0.5955247198749566	0.6300132382975219
sample071	0.6662748765662408	0.6548982782697261	0.0	0.6793465630832642	0.683009252691892	0.6644493016494194	0.6600234778950596	0.6918049118447512	0.702112942584507	0.6853397027624895	0.7126872670835536	0.6986795878916503	0.6867711903363762	0.7382079087118163	0.6695136409789385	0.6628471679626959	0.6368384808267898	0.685433052552943	0.6768446144052374	0.7294468299956819	0.6086398500588679	0.7328754465443195	0.7338614805301928	0.6700388199426323	0.6746259820647457	0.5834643532715361	0.7077913477581407	0.7318044412328872	0.6575811997840778	0.6873191069563649	0.6967114303815524	0.6802775531794034	0.6758364336453497	0.6914923979227523	0.5406525468097712	0.6407623720809874	0.672638996434701	0.63195198609232	0.6807894462469336	0.6582996598959435	0.6797808431768178	0.6630603207568211	0.674384843014061	0.67213374268788	0.7088869773867571	0.6477736901352957	0.690288515316275	0.6708871307355552	0.7199621149497607	0.5709699052981762	0.6820553745394391	0.6695812325242484	0.6913181328537541	0.6951595010198981	0.6755896345335949	0.6579279607846625	0.6940659134309503	0.6716062898835531	0.670322191546302	0.6708829874818101	0.6931682940787999	0.6700391692388123	0.7281456445270639	0.6490848912663141	0.6658190754425805	0.4999773867926607	0.6958305818272262	0.673367656084202	0.6929459127523286	0.5837699238454578	0.6761808778735143	0.7076070423795761	0.6849556541215194	0.6826469389977546	0.6965480255187771	0.6580258093311591	0.6869522430691373	0.6735545564993428	0.6735233356994461	0.6712162316956819	0.7475679506654773	0.6781264592072804	0.7121264418398974	0.7367812384064011	0.7062816494742208	0.7419966331605967	0.6961842398404388	0.7688884555961355	0.6970167477748452	0.7009003898429471	0.7219057316063278	0.7209531161028659	0.5632401460554165	0.6759014643633366	0.6861617105306459	0.7294160706334499	0.7008038823400128	0.6374734931108487	0.666963306503716	0.7298659525207866	0.8092330329130325	0.6883567410418869	0.7076194617495004	0.5452210646088201	0.7338084993441928	0.6729699523426577	0.710239856927151	0.7274425457879375	0.7119736179503806	0.6941600923210489	0.6840878716210442	0.4938347649040859	0.6716016911764924	0.6858173832048177	0.6785779026776095	0.6758309728167162	0.678063892544601	0.679139909891639	0.6974098275726148	0.6962299456820839	0.6778682186666292	0.5786768806625741	0.6473126475157596	0.6679885745964014	0.6766297991937675	0.6739251769163733	0.5584999961359318	0.5418605694506112	0.7478845071281169	0.6951295746047436	0.6839489758285764	0.6403874537328205	0.664469702846966	0.6213020872765984	0.6814616858988236	0.6849660008248263	0.6864410874856733	0.6914671560709215	0.7032649648833454	0.7349441489754924	0.6993872718446201	0.6713393806611051	0.6850072263335758	0.6494294231168756	0.6771772813334298	0.6907489694101657	0.6870714989278304	0.6967461540930145	0.7009505195545626	0.7277706513049647	0.3304335600874366	0.6731695806981085	0.6322072733301654	0.6740731945041327	0.604176511079102	0.678227510118732	0.6792561843668627	0.6712774862683804	0.5976883945333878	0.6846964423490559	0.6361024678311609	0.6080132343002238	0.6671389157811708	0.6777015183947902	0.6907856193534876	0.7243869004753292	0.7534714325036379	0.6990516288811841	0.7229950818659291	0.6991836792056795	0.6351400847072569	0.650420164164923	0.6529252488701774	0.6650075389799867	0.6344855564172718	0.6932796477449578	0.7373435728447455	0.7210279149657881	0.6703852149138737	0.7048703853999031	0.6780460798535363	0.7422052429130085	0.6712153590737311	0.7938393213993676	0.618787163546128	0.6486831636591647	0.2576626994320688	0.6730670232551541	0.7322055639479228	0.3015632854637832	0.7011418888905518	0.6625765918601656	0.7181953408380426	0.6543852776341887	0.6246011414717388	0.7635726075520797	0.22024536747333068
sample082	0.50463843271289	0.5420407130688188	0.6793465630832642	0.0	0.5376380668139336	0.49991271717209756	0.5631986339258881	0.5228397603846398	0.6036141113087937	0.5821772808297395	0.5938008908179613	0.5586825525080656	0.5551129577067908	0.6076355918557115	0.5392799035923586	0.4811322115219569	0.5014362415301142	0.4925687816103615	0.4391982872362605	0.6187676504239056	0.5148337478565571	0.7027627519278471	0.6735937988545698	0.5171543617263112	0.46697749996989274	0.6597730002443596	0.6856114093118769	0.5549822967110464	0.5111280688318359	0.48866708627797656	0.5878561271062975	0.4668683490577716	0.4848330888134291	0.4496219552302697	0.6719944605501003	0.5420462304574598	0.5965217819327581	0.5299510833225594	0.5574410720449146	0.5965450919815898	0.4400056652800042	0.49099697886282306	0.5598239707079967	0.5505512743196446	0.5997389076696737	0.5094543850257288	0.574631929511583	0.6048417895483615	0.7064531732754101	0.6261292333369802	0.46418922317538247	0.522713997801322	0.5341958632382101	0.6162409254122436	0.4762446364010508	0.5520595102280427	0.5792606876362046	0.6013933004647419	0.5880232669522146	0.5094289225251384	0.5738217550136038	0.5590902349159584	0.6230892816860638	0.46855279944940575	0.504647722016429	0.6125804990949723	0.5596783607584399	0.5193802373908388	0.5428441706342707	0.7325177796814833	0.517687044062957	0.6786793384444818	0.5505671336913242	0.5703899816700623	0.4908538682432523	0.56728376089516	0.5453662095454737	0.5819729703106203	0.6307341650010571	0.5551911784780947	0.6820550098317121	0.554731156304372	0.6173234263485843	0.6405716147260162	0.5828537226449765	0.6735973555714374	0.5376412954806319	0.7636965815044657	0.5466087930367767	0.2378212331167293	0.5216694653832918	0.6437583715712505	0.6083201155231148	0.4655912676548446	0.5208510183421036	0.6895993581442281	0.6173845608576068	0.49612237133904896	0.557057852680361	0.5582931086927334	0.7570140402385837	0.5574409757304509	0.5727660703206491	0.6370706044955023	0.3325898693957734	0.5302703192964723	0.5815699347569636	0.7019227215074422	0.5473405573695006	0.6530776873290842	0.5597214103451593	0.8323533071329019	0.5035933238415187	0.6122735768318811	0.5928308631337716	0.5569953313903896	0.6424217279666281	0.5550592017583158	0.6531218362074074	0.5244027076600893	0.48912135977251614	0.6734955257880885	0.5474789733736847	0.5089798519600087	0.527477803376472	0.4852945020700705	0.6659921863102899	0.5903257997886311	0.7475646624746729	0.6197559092089064	0.44130268719910276	0.4634666734737587	0.5295618044051139	0.5022262234694406	0.45733271449848534	0.5737759936872994	0.5911778034825642	0.5726633469496503	0.5658447776749586	0.6649953455153681	0.19746645271744903	0.6332801148587626	0.546775627346662	0.5194185266862051	0.5125682887626557	0.4941832035810594	0.4777062284504268	0.540966759339388	0.5448326955407221	0.7034674093742017	0.7076506194539528	0.48260236439591225	0.45867821053526403	0.5169654935713686	0.6443246385761439	0.5241722854407205	0.5683402763765149	0.6036343268363211	0.6532914603772036	0.6143497481523083	0.5005058347731328	0.5800080921247859	0.583205065682899	0.5531890285427769	0.57445360298454	0.582528571534092	0.6596081601656233	0.5591563055930658	0.6607066332441588	0.5738067446342937	0.48435938003193085	0.578996847402517	0.5158025892313189	0.5151882442822079	0.47394114276574834	0.5465834860522407	0.6457677687463931	0.7085071148061777	0.590457520536303	0.5459393371156265	0.48345176366753384	0.666806961705263	0.49002376926336494	0.750420485829753	0.5150471364420156	0.48627098809393654	0.7176889601345501	0.5224837299974299	0.653655418842236	0.6923117088652614	0.5711520082771792	0.5221984294914346	0.5876895477168615	0.5090412743594661	0.5074708849630225	0.6564073435081003	0.6872571185727447
sample088	0.22336129276948063	0.4775422963495226	0.683009252691892	0.5376380668139336	0.0	0.23793686956490576	0.5471850396239974	0.5366169294116387	0.6322320430639752	0.6074500871450547	0.5980579023474365	0.5643968868380957	0.5470739537916522	0.6041844667020403	0.5600394860446993	0.5254648883839378	0.45321041849306043	0.5948221615545662	0.4899413668302933	0.6179272204844805	0.5053999391612812	0.6781196679083481	0.6127047765007945	0.25349529713386865	0.5442404145293775	0.6568096000130675	0.6679509355280577	0.581570966999322	0.5713553323620147	0.5942190122820922	0.588279335611188	0.5220369886854336	0.569879277925155	0.5511988588301119	0.6506266799779534	0.5827487909825247	0.4083375768481819	0.4786131217207882	0.6178801497647105	0.5546211759495515	0.569336243116124	0.5994536809929494	0.5412304786844315	0.20837750847844763	0.6023257390358949	0.4607305900405684	0.5728299362978845	0.40932752915451504	0.6834965577883653	0.6280126303462388	0.5606049630027508	0.5220407020068266	0.5424475064282145	0.5692114550184219	0.5550226176748292	0.5441898830097409	0.5810365611151581	0.6098417834991107	0.3842435395570738	0.23409054341808982	0.5573070683324317	0.6188466851068766	0.6201180708386933	0.5632467544857847	0.569174186051391	0.6439202641695264	0.5446195777583448	0.597288027381387	0.5938632447944686	0.7350383875777771	0.5371808232718546	0.662280278398277	0.5709619510394975	0.5315026383963425	0.595458039795781	0.39733327612728897	0.5342308965202079	0.5235992633647122	0.5832096572563628	0.5546474088225437	0.631663913332464	0.5400706166040113	0.587930002530287	0.6135406401843195	0.6288944413268234	0.6171915051323539	0.5546422492956391	0.7679998542574408	0.5493743524467376	0.5366927846365992	0.6153023889906668	0.63649263063857	0.6166213859485706	0.5816242006566447	0.5710553206349189	0.6433419120467265	0.6150778044552997	0.4522062657036968	0.5958133125938269	0.5722997123321133	0.7375567300984106	0.5486265295186554	0.6223655344327526	0.6331061847282503	0.5755899449972814	0.5222410422805531	0.5911177296903112	0.682686905817904	0.5484502327803671	0.6388000039655112	0.5885020086690363	0.8294944772719469	0.5950628319459501	0.6021212890058244	0.6096006913162448	0.218802479765016	0.6127495815622231	0.5283970387901904	0.6293305178584631	0.5338779612402097	0.5294503853226928	0.6795280999358624	0.48523856595359316	0.5694816586554073	0.5840682113635239	0.5575648658341076	0.6523804457753437	0.6031690376223376	0.6897801684468894	0.6032339239283334	0.5253518900666688	0.5101686477386628	0.5075340504194423	0.48677564537197243	0.559432389094188	0.5791097640092916	0.5222821228523122	0.6100611345815509	0.634298755642475	0.6409617301293637	0.5323084225584922	0.608271834571853	0.5804756592898549	0.523123884236179	0.6004261072185568	0.5904563659012281	0.5863156972653139	0.5556994836676927	0.5463585441491866	0.6728744852070072	0.6862512075955903	0.5917637665838532	0.545710960281205	0.5370836189141832	0.671186959429092	0.21633596220736248	0.5279643089842693	0.5977444858789503	0.6086093943239974	0.598197842951447	0.5191117207762476	0.5779024492891544	0.5854171157462476	0.5485205950493389	0.6494483774999915	0.6515285544295002	0.6143881524556583	0.5476322060015729	0.6008590841502575	0.5928796717113604	0.4730854467340291	0.5418221897229188	0.5905610444258248	0.2123377732224184	0.502321602998744	0.5933157240092006	0.5936959850672211	0.6762491715454128	0.6147296247980116	0.5530508417174029	0.5855988195810081	0.6398848348833437	0.5323258926064408	0.7444205537864051	0.49258125641032974	0.5715942715077671	0.713308766039863	0.5364025582928805	0.6444359224818315	0.6763803787271828	0.5815458346670739	0.4683539881184938	0.5888801681446452	0.5099626230741059	0.48165223984300604	0.6518513915156855	0.6767935969910641
sample095	0.20446197826504242	0.4608857607396878	0.6644493016494194	0.49991271717209756	0.23793686956490576	0.0	0.5205217168018894	0.5189888876884625	0.602169089804499	0.572585147974278	0.5605055373746682	0.538485573857069	0.514753387304249	0.592952567997678	0.5291117736659131	0.5017367419729523	0.4295710961396622	0.5622847932834404	0.45307123397830285	0.6041542280930299	0.4893161036938287	0.6962118697893395	0.6224781903839037	0.21735298815801618	0.5162915482693136	0.6457404897626794	0.6648801544347697	0.566505985799629	0.5375352873149504	0.5611521747095409	0.5536070472313183	0.4792769778210218	0.5417707940559254	0.5146398666172921	0.6392337612421084	0.546992847699544	0.4114449667576627	0.4489800826240455	0.5743637870424844	0.5294119211106151	0.5379442888119972	0.5639690582035434	0.5101187886899868	0.28161427538062955	0.5932356166118326	0.4432099324236741	0.5455181163942653	0.4308157188004645	0.7027075927560439	0.6117442241080245	0.5298775326268457	0.4699234822066788	0.5108371871472814	0.56773403030791	0.5370177956303336	0.5124687797657114	0.5378911960504694	0.5961174085520828	0.3958057334836104	0.17345687776520607	0.5358148215085926	0.5949803218308165	0.6004637860004869	0.5227622117349252	0.5476561537477381	0.6228570667355611	0.5215631769720698	0.5645408398548485	0.5698818550673984	0.7266670171063966	0.4951551150107004	0.6606175204572791	0.5300048148268662	0.5098661817519043	0.5619450681765651	0.39252681679249296	0.49740957948461095	0.5079597219185787	0.565595128473714	0.5218430029676383	0.6307313944842721	0.5156038135625893	0.590576295552593	0.6169600823108349	0.6133799119169516	0.6217554843632841	0.5318795321467262	0.7599788812093158	0.5352856115097715	0.5017389579730376	0.6073580378661443	0.6069508280347619	0.5889013671544352	0.5480776195087802	0.5290523655485119	0.63544916445634	0.6110794473660193	0.4316183824747538	0.5677901020890679	0.5592857134902444	0.7143273199969429	0.5146302206069949	0.605535580089331	0.6152764992433932	0.5515394165691732	0.4952509743901603	0.5718057591474576	0.7005919252834132	0.5290433541445527	0.6204608043199569	0.5595623470312322	0.8280010863520197	0.5592910062080856	0.5898076232100862	0.5817884741509007	0.28950750175632456	0.593454256029534	0.502747487284081	0.6121148061770663	0.5151723524954729	0.5005078085738767	0.6736962655405819	0.4680478144667645	0.5479744119538654	0.5688289669902415	0.5133348374428042	0.6418193478801941	0.5810567756212841	0.7094564775067752	0.5753779971806045	0.4949726197209095	0.46730890290026755	0.4792160266308902	0.45279610978213214	0.5344527424501266	0.5596832781098999	0.48957249980629425	0.5833971056213837	0.6130308340647176	0.6309599730525624	0.4929245777518093	0.589779808437462	0.5631002143330159	0.46593118058727356	0.5634548332718309	0.5539967509024859	0.5403602495050854	0.5352440709467139	0.5249326106798172	0.6618794982453401	0.677336836170076	0.5553109657120178	0.5174436119840525	0.5098227903001674	0.6546884342312814	0.2554275691617175	0.4995184718513412	0.5918500408010249	0.6168615422770398	0.579869812861602	0.47557303113939275	0.5630558594027534	0.5772980770557092	0.5147053841362006	0.6293459905546668	0.6297708615493512	0.6079063311454882	0.5113142876278447	0.5976022544228824	0.5503410490425447	0.43978782727928906	0.5203057546420693	0.5472054831987941	0.23333346750381465	0.4633872968857574	0.570210337375736	0.5806195524223294	0.6934213082467149	0.6134425998985594	0.5258349481333373	0.5351414875549476	0.6253420969811827	0.4904509885332301	0.7422155630865082	0.46509424427671764	0.5474448147816684	0.7035631070160339	0.4995838469348363	0.6155894115533596	0.6642922603516906	0.5353190267466704	0.45506457207878803	0.5599389447492973	0.4589511983453616	0.4539277165254056	0.6264790807009951	0.66348147270097
sample167	0.5231499474662082	0.46938662792168057	0.6600234778950596	0.5631986339258881	0.5471850396239974	0.5205217168018894	0.0	0.5289757746093325	0.5953425726379428	0.5542542934687416	0.5939043041301915	0.5101577007833209	0.5558934921675701	0.6318131384411002	0.5766572613444211	0.5253316309025677	0.4855160575092158	0.6134241778645663	0.5302353471559543	0.5937420147601254	0.48395056681378723	0.692714997795769	0.6591422889441994	0.5174588098609773	0.5255995174498362	0.6538820784755507	0.6166833804750649	0.5796136460905477	0.5874794141226957	0.6121109003727291	0.5716524142909261	0.5473212930600146	0.5267870478137364	0.5759127394971737	0.5981059772080309	0.5468909846879588	0.5461581239238151	0.45716034238796255	0.5653973132029819	0.5102180220349533	0.5401478741426756	0.6096899026878028	0.4890892591304839	0.5516271046058647	0.60912327044029	0.49214109751895924	0.5220956990298697	0.5328418779842261	0.6925678216397257	0.6318712341458517	0.5593802334810277	0.5391679269922852	0.5192984721837759	0.6421729669907766	0.5147197591175503	0.21941441621695512	0.5657740487955931	0.5267441793128508	0.5427930255738616	0.5281002533519248	0.6157860156443733	0.5627200370135451	0.614349601039569	0.5396648405620486	0.5258905984927461	0.6034163810197326	0.5831842303053305	0.6042194797304016	0.6402427089672608	0.7345898852613555	0.5012019806527734	0.624728984339712	0.551196583264791	0.49630592461004597	0.6092728249429905	0.5281077986614987	0.4737261948438432	0.46365267771401764	0.6419598410412599	0.5073682670362278	0.6013590413922985	0.5577221962619234	0.5668956126463388	0.6213409699213824	0.6232009256136299	0.6587507403685349	0.566378500173425	0.8013032907049498	0.5203567782412928	0.5605021478166008	0.6475966818388414	0.6188608357029384	0.6294112401309091	0.5297840312349359	0.5678442114704602	0.6024744987188748	0.5780493303769709	0.4826571189020198	0.5429912986264235	0.5710041152405997	0.7487169600882284	0.5564392765634663	0.6227903839110102	0.6253324569042793	0.5967940050031112	0.49819389618878046	0.5969665025398272	0.6919797828430434	0.5360478023986679	0.6032677917606355	0.5472234051291359	0.8160238376025309	0.6109844609794479	0.5532395987153984	0.5477711242386497	0.5577779803288659	0.5278223799579331	0.5551900071157506	0.6036869714115417	0.5211949961464895	0.4968383225641293	0.6775541919702266	0.4667478119435202	0.5284455655738969	0.4988699252772535	0.5705388064782928	0.6378649194304629	0.6172854264823687	0.703915075373551	0.5538325803277336	0.5108607854512625	0.5161701001744753	0.43927781857109877	0.4902976042237696	0.48549110667963785	0.5820333655311122	0.5049764168553641	0.5754082343034473	0.5822409163613151	0.6376828459862088	0.575719782549845	0.535826296299958	0.5361482055121118	0.4712271771278237	0.5841837054044348	0.604092270361465	0.5932908417434559	0.5780391815277857	0.5927537220066539	0.6138632637988214	0.6645283702735023	0.6099504159740496	0.5028669809056793	0.5621364734226149	0.6627979414985484	0.5444362102259109	0.5049471267573	0.591448025367548	0.6290221485204405	0.5353998294546384	0.49391006867212517	0.577298802089	0.5871809409084265	0.48823638293402616	0.6083303301058383	0.6392840813929919	0.6135523424646454	0.5689482501155844	0.6271436412996078	0.5640594339565516	0.4379102140500559	0.49416105589507553	0.5759068555021646	0.5281465167372938	0.4946786888005979	0.5516070283981754	0.601159617298485	0.673680637860082	0.6369587559753812	0.5250334137066555	0.5903353578562565	0.6313029147824848	0.5450885317803307	0.7488766492637404	0.4496091251381595	0.5344065715699299	0.6889775168058389	0.5102246547008291	0.6301577628615466	0.6561834177503878	0.5701342449151743	0.47688856500166366	0.5311382509720864	0.5159385186282426	0.4850604582660504	0.65859195162392	0.6537420398187759
